EntryTime,ExitTime,TradeType,Dir,ExitType,EntrySpot,ExitSpot,SpotPoints,EntryVix,DTE,TradePnL,Costs,Margin,SellOpt,SellEntry,SellExit,SellOffset,BuyOpt,BuyEntry,BuyExit,BuyOffset,SprdCr,SprdPOP,MaxLoss
2021-09-24 09:44,2021-09-28 12:19,BullLadder,Bull,SwingExit,17914.10,17707.00,-207.10,16.89,6.24,262.50,6.15,66000.00,NIFTY30SEP2117400PE,20.70,8.10,500,NIFTY30SEP2117100PE,10.20,1.10,800,787.50,94.16,-21712.50
2021-09-24 09:44,2021-09-24 09:54,BullLadderTrade,Bull,StopLoss,17914.10,17887.50,-26.60,16.89,6.24,-213.75,2.93,0.00,,,,,NIFTY30SEP2118400CE,11.55,8.70,10,,,
2021-10-04 10:44,2021-10-06 14:48,BullLadder,Bull,SwingExit,17736.70,17652.80,-83.90,17.29,10.20,-97.50,12.07,66000.00,NIFTY14OCT2117100PE,28.65,27.40,600,NIFTY14OCT2116800PE,13.65,11.10,900,1125.00,92.86,-21375.00
2021-10-04 10:44,2021-10-04 11:32,BullLadderTrade,Bull,StopLoss,17736.70,17710.30,-26.40,17.29,10.20,-180.00,3.03,0.00,,,,,NIFTY14OCT2118500CE,11.60,9.20,15,,,
2021-10-13 09:44,2021-10-20 09:21,BullLadder,Bull,SwingExit,18089.35,18359.25,269.90,15.85,8.24,1057.50,7.89,66000.00,NIFTY21OCT2117600PE,29.40,4.55,450,NIFTY21OCT2117300PE,12.95,2.20,750,1233.75,91.20,-21266.25
2021-10-13 09:44,2021-10-18 09:17,BullLadderTrade,Bull,ProfitBook,18089.35,18461.05,371.70,15.85,8.24,3423.75,11.54,0.00,,,,,NIFTY21OCT2118600CE,9.95,55.60,10,,,
2021-10-13 09:44,2021-10-13 13:55,BullGammaBurst,Bull,ProfitBook,18089.35,18191.20,101.85,15.85,1.24,3007.50,13.49,0.00,,,,,NIFTY14OCT2118200CE,19.90,60.00,2,,,
2021-10-14 15:14,2021-10-20 09:21,BullLadder,Bull,SwingExit,18340.05,18359.25,19.20,15.69,7.01,513.75,8.35,66000.00,NIFTY21OCT2118000PE,24.85,14.30,300,NIFTY21OCT2117700PE,9.25,5.55,600,1170.00,85.30,-21330.00
2021-10-14 15:14,2021-10-18 09:28,BullLadderTrade,Bull,ProfitBook,18340.05,18505.95,165.90,15.69,7.01,2021.25,8.70,0.00,,,,,NIFTY21OCT2118700CE,12.15,39.10,7,,,
2021-10-14 15:14,2021-10-14 15:29,BullGammaBurst,Bull,Expired,18340.05,18339.05,-1.00,15.69,0.01,168.75,4.14,0.00,,,,,NIFTY14OCT2118300CE,36.80,39.05,-1,,,
2021-10-18 10:14,2021-10-20 09:21,BullLadder,Bull,SwingExit,18498.30,18359.25,-139.05,17.25,10.22,-401.25,20.10,73000.00,NIFTY28OCT2117900PE,38.80,51.35,550,NIFTY28OCT2117500PE,19.00,26.20,950,1485.00,90.92,-28515.00
2021-10-18 10:14,2021-10-19 10:05,BullLadderTrade,Bull,StopLoss,18498.30,18466.90,-31.40,17.25,10.22,-318.75,3.58,0.00,,,,,NIFTY28OCT2119200CE,14.60,10.35,14,,,
2021-10-22 09:44,2021-10-22 11:31,BullLadder,Bull,StopLoss,18308.10,18193.40,-114.70,17.38,6.24,-723.75,9.89,66000.00,NIFTY28OCT2117800PE,20.20,31.05,500,NIFTY28OCT2117500PE,7.95,9.15,800,918.75,93.42,-21581.25
2021-10-22 09:44,2021-10-22 10:14,BullLadderTrade,Bull,StopLoss,18308.10,18276.75,-31.35,17.38,6.24,-206.25,3.40,0.00,,,,,NIFTY28OCT2118800CE,13.05,10.30,10,,,
2021-10-25 10:14,2021-10-25 12:02,BearLadder,Bear,StopLoss,18009.00,18200.55,-191.55,18.52,9.22,-1556.25,20.21,73000.00,NIFTY03NOV2118600CE,43.25,66.40,550,NIFTY03NOV2119000CE,13.95,16.35,950,2197.50,90.80,-27802.50
2021-10-25 10:14,2021-10-25 10:44,BearLadderTrade,Bear,StopLoss,18009.00,18088.80,-79.80,18.52,9.22,-240.00,3.98,0.00,,,,,NIFTY03NOV2117000PE,15.25,12.05,20,,,
2021-10-28 15:14,2021-10-29 09:51,BearLadder,Bear,SwingExit,17854.40,17863.95,-9.55,18.00,6.01,506.25,13.58,66000.00,NIFTY03NOV2118300CE,40.75,30.55,400,NIFTY03NOV2118600CE,10.50,7.05,700,2268.75,90.82,-20231.25
2021-10-28 15:14,2021-10-29 09:18,BearLadderTrade,Bear,ProfitBook,17854.40,17658.65,195.75,18.00,6.01,2362.50,9.94,0.00,,,,,NIFTY03NOV2117200PE,13.45,44.95,13,,,
2021-10-28 15:14,2021-10-28 15:29,BearGammaBurst,Bear,Expired,17854.40,17862.90,-8.50,18.00,0.01,648.75,3.20,0.00,,,,,NIFTY28OCT2117900PE,28.45,37.10,-1,,,
2021-10-29 10:14,2021-11-01 13:31,BearLadder,Bear,SwingExit,17857.55,17846.40,11.15,17.98,5.22,997.50,7.73,59000.00,NIFTY03NOV2118300CE,27.75,6.35,400,NIFTY03NOV2118500CE,11.10,3.00,600,1248.75,91.19,-13751.25
2021-10-29 10:14,2021-10-29 10:43,BearLadderTrade,Bear,StopLoss,17857.55,17896.75,-39.20,17.98,5.22,-198.75,3.31,0.00,,,,,NIFTY03NOV2117100PE,12.70,10.05,15,,,
2021-10-29 14:14,2021-11-01 13:31,BearLadder,Bear,SwingExit,17643.15,17846.40,-203.25,17.76,5.05,-705.00,9.49,66000.00,NIFTY03NOV2118100CE,24.20,29.50,400,NIFTY03NOV2118400CE,8.00,3.90,700,1215.00,92.32,-21285.00
2021-10-29 14:14,2021-10-29 14:24,BearLadderTrade,Bear,StopLoss,17643.15,17691.40,-48.25,17.76,5.05,-206.25,3.08,0.00,,,,,NIFTY03NOV2117000PE,12.00,9.25,13,,,
2021-11-15 09:44,2021-11-16 09:40,BullLadder,Bull,StopLoss,18189.65,18040.90,-148.75,15.27,10.24,-1200.00,18.71,66000.00,NIFTY25NOV2117700PE,33.45,58.65,500,NIFTY25NOV2117400PE,13.70,22.90,800,1481.25,90.63,-21018.75
2021-11-15 09:44,2021-11-15 10:40,BullLadderTrade,Bull,StopLoss,18189.65,18147.75,-41.90,15.27,10.24,-195.00,3.32,0.00,,,,,NIFTY25NOV2118800CE,12.70,10.10,12,,,
2021-11-17 15:14,2021-11-23 11:34,BearLadder,Bear,SwingExit,17894.20,17447.55,446.65,14.95,8.01,1357.50,6.41,66000.00,NIFTY25NOV2118300CE,26.15,3.10,400,NIFTY25NOV2118600CE,6.95,2.00,700,1440.00,89.57,-21060.00
2021-11-17 15:14,2021-11-18 09:17,BearLadderTrade,Bear,StopLoss,17894.20,17922.15,-27.95,14.95,8.01,-236.25,3.80,0.00,,,,,NIFTY25NOV2117300PE,14.65,11.50,12,,,
2021-11-17 15:14,2021-11-18 09:17,BearGammaBurst,Bear,StopLoss,17894.20,17922.15,-27.95,14.95,1.01,-735.00,5.39,0.00,,,,,NIFTY18NOV2117800PE,24.10,14.30,2,,,
2021-11-18 10:14,2021-11-23 11:34,BearLadder,Bear,SwingExit,17795.05,17447.55,347.50,15.07,7.22,1188.75,6.20,66000.00,NIFTY25NOV2118200CE,24.25,3.45,350,NIFTY25NOV2118500CE,7.30,2.35,650,1271.25,90.20,-21228.75
2021-11-18 10:14,2021-11-18 13:52,BearLadderTrade,Bear,StopLoss,17795.05,17810.50,-15.45,15.07,7.22,-183.75,3.13,0.00,,,,,NIFTY25NOV2117200PE,11.95,9.50,12,,,
2021-11-18 10:14,2021-11-18 12:24,BearGammaBurst,Bear,ProfitBook,17795.05,17690.30,104.75,15.07,0.22,1957.50,9.60,0.00,,,,,NIFTY18NOV2117700PE,15.70,41.80,2,,,
2021-11-22 09:44,2021-11-23 11:34,BearLadder,Bear,SwingExit,17652.95,17447.55,205.40,15.67,10.24,1121.25,9.42,66000.00,NIFTY02DEC2118200CE,29.95,12.50,500,NIFTY02DEC2118500CE,9.55,7.05,800,1530.00,91.52,-20970.00
2021-11-22 09:44,2021-11-22 14:12,BearLadderTrade,Bear,ProfitBook,17652.95,17383.90,269.05,15.67,10.24,1323.75,7.61,0.00,,,,,NIFTY02DEC2116800PE,14.35,32.00,17,,,
2021-11-25 09:44,2021-11-25 11:19,BearLadder,Bear,StopLoss,17419.45,17493.30,-73.85,17.55,7.24,-997.50,9.81,66000.00,NIFTY02DEC2117800CE,20.70,35.25,350,NIFTY02DEC2118100CE,5.75,7.00,650,1121.25,86.84,-21378.75
2021-11-25 09:44,2021-11-25 11:12,BearLadderTrade,Bear,StopLoss,17419.45,17457.80,-38.35,17.55,7.24,-206.25,3.28,0.00,,,,,NIFTY02DEC2116700PE,12.65,9.90,14,,,
2021-11-25 09:44,2021-11-25 10:55,BearGammaBurst,Bear,StopLoss,17419.45,17423.75,-4.30,17.55,0.24,-375.00,5.66,0.00,,,,,NIFTY25NOV2117300PE,22.00,17.00,2,,,
2021-11-26 10:14,2021-11-29 09:32,BearLadder,Bear,SwingExit,17252.40,17002.95,249.45,17.87,6.22,821.25,8.10,59000.00,NIFTY02DEC2117600CE,26.10,11.45,300,NIFTY02DEC2117800CE,8.70,5.00,500,1305.00,85.72,-13695.00
2021-11-26 10:14,2021-11-26 13:50,BearLadderTrade,Bear,ProfitBook,17252.40,17077.95,174.45,17.87,6.22,2268.75,9.83,0.00,,,,,NIFTY02DEC2116600PE,13.85,44.10,13,,,
2021-11-26 15:14,2021-11-29 09:32,BearLadder,Bear,SwingExit,17018.65,17002.95,15.70,20.88,6.01,90.00,7.80,66000.00,NIFTY02DEC2117500CE,21.45,19.50,450,NIFTY02DEC2117800CE,5.75,5.00,750,1177.50,89.93,-21322.50
2021-11-26 15:14,2021-11-29 12:08,BearLadderTrade,Bear,StopLoss,17018.65,17143.25,-124.60,20.88,6.01,-262.50,3.77,0.00,,,,,NIFTY02DEC2116100PE,14.75,11.25,18,,,
2021-11-29 09:44,2021-11-30 09:27,BearLadder,Bear,SwingExit,16987.60,17203.80,-216.20,22.45,10.24,-67.50,10.20,66000.00,NIFTY09DEC2117700CE,25.50,24.55,700,NIFTY09DEC2118000CE,10.00,8.15,1000,1162.50,90.53,-21337.50
2021-11-29 09:44,2021-11-29 10:03,BearLadderTrade,Bear,StopLoss,16987.60,17076.35,-88.75,22.45,10.24,-573.75,8.68,0.00,,,,,NIFTY09DEC2115700PE,33.70,26.05,26,,,
2021-11-30 15:14,2021-12-01 09:17,BearLadder,Bear,SwingExit,16982.85,17168.95,-186.10,21.16,9.01,-716.25,10.36,66000.00,NIFTY09DEC2117600CE,21.70,33.45,600,NIFTY09DEC2117900CE,7.05,9.25,900,1098.75,90.07,-21401.25
2021-11-30 15:14,2021-12-01 09:17,BearLadderTrade,Bear,StopLoss,16982.85,17168.95,-186.10,21.16,9.01,-495.00,4.15,0.00,,,,,NIFTY09DEC2115700PE,17.95,11.35,26,,,
2021-12-06 09:44,2021-12-07 10:36,BearLadder,Bear,SwingExit,17150.95,17111.00,39.95,18.46,10.24,547.50,10.35,66000.00,NIFTY16DEC2117700CE,29.75,20.90,500,NIFTY16DEC2118000CE,9.05,7.50,800,1552.50,89.36,-20947.50
2021-12-06 09:44,2021-12-06 10:40,BearLadderTrade,Bear,StopLoss,17150.95,17154.30,-3.35,18.46,10.24,-251.25,3.98,0.00,,,,,NIFTY16DEC2115900PE,15.35,12.00,25,,,
2021-12-09 09:44,2021-12-13 12:50,BullLadder,Bull,SwingExit,17472.40,17414.45,-57.95,17.05,7.24,453.75,11.77,66000.00,NIFTY16DEC2117000PE,35.50,19.85,450,NIFTY16DEC2116700PE,15.60,6.00,750,1492.50,91.57,-21007.50
2021-12-09 09:44,2021-12-09 10:14,BullLadderTrade,Bull,StopLoss,17472.40,17411.85,-60.55,17.05,7.24,-165.00,2.86,0.00,,,,,NIFTY16DEC2118000CE,10.90,8.70,11,,,
2021-12-09 09:44,2021-12-09 09:47,BullGammaBurst,Bull,StopLoss,17472.40,17458.30,-14.10,17.05,0.24,-127.50,1.96,0.00,,,,,NIFTY09DEC2117600CE,7.60,5.90,3,,,
2021-12-14 11:14,2021-12-20 15:03,BearLadder,Bear,SwingExit,17268.15,16623.05,645.10,17.13,9.18,1466.25,7.52,66000.00,NIFTY23DEC2117800CE,30.55,2.55,500,NIFTY23DEC2118100CE,10.30,1.85,800,1518.75,91.36,-20981.25
2021-12-14 11:14,2021-12-14 12:00,BearLadderTrade,Bear,StopLoss,17268.15,17335.60,-67.45,17.13,9.18,-195.00,3.23,0.00,,,,,NIFTY23DEC2116300PE,12.40,9.80,19,,,
2021-12-20 11:14,2021-12-20 15:03,BearLadder,Bear,SwingExit,16592.70,16623.05,-30.35,18.41,10.18,131.25,13.56,73000.00,NIFTY30DEC2117200CE,34.00,29.40,600,NIFTY30DEC2117600CE,14.70,11.85,1000,1447.50,92.18,-28552.50
2021-12-20 11:14,2021-12-21 09:17,BearLadderTrade,Bear,StopLoss,16592.70,16762.95,-170.25,18.41,10.18,-240.00,3.02,0.00,,,,,NIFTY30DEC2115000PE,12.05,8.85,32,,,
2022-01-04 09:44,2022-01-06 09:30,BullLadder,Bull,SwingExit,17657.40,17711.35,53.95,16.51,9.24,352.50,11.82,66000.00,NIFTY13JAN2217100PE,30.70,22.95,550,NIFTY13JAN2216800PE,13.50,10.45,850,1290.00,92.70,-21210.00
2022-01-04 09:44,2022-01-05 13:14,BullLadderTrade,Bull,ProfitBook,17657.40,17924.30,266.90,16.51,9.24,1800.00,8.67,0.00,,,,,NIFTY13JAN2218300CE,13.90,37.90,13,,,
2022-01-05 09:44,2022-01-06 09:30,BullLadder,Bull,SwingExit,17796.50,17711.35,-85.15,16.51,8.24,-431.25,15.17,66000.00,NIFTY13JAN2217300PE,30.60,40.25,450,NIFTY13JAN2217000PE,13.90,17.80,750,1252.50,91.19,-21247.50
2022-01-05 09:44,2022-01-06 10:01,BullLadderTrade,Bull,StopLoss,17796.50,17726.80,-69.70,16.51,8.24,-191.25,3.32,0.00,,,,,NIFTY13JAN2218400CE,12.65,10.10,12,,,
2022-01-05 09:44,2022-01-05 13:39,BullGammaBurst,Bull,ProfitBook,17796.50,17928.20,131.70,16.51,1.24,3975.00,17.84,0.00,,,,,NIFTY06JAN2217900CE,26.35,79.35,2,,,
2022-01-10 15:14,2022-01-18 15:06,BullLadder,Bull,SwingExit,18004.50,18116.75,112.25,17.69,10.01,1597.50,8.13,73000.00,NIFTY20JAN2217400PE,34.25,1.20,600,NIFTY20JAN2217000PE,12.60,0.85,1000,1623.75,92.14,-28376.25
2022-01-10 15:14,2022-01-14 09:17,BullLadderTrade,Bull,StopLoss,18004.50,18123.45,118.95,17.69,10.01,-345.00,2.78,0.00,,,,,NIFTY20JAN2218700CE,12.15,7.55,14,,,
2022-01-12 13:44,2022-01-18 15:06,BullLadder,Bull,SwingExit,18194.30,18116.75,-77.55,17.32,8.07,1008.75,7.94,66000.00,NIFTY20JAN2217700PE,30.30,6.20,500,NIFTY20JAN2217400PE,11.85,1.20,800,1383.75,90.43,-21116.25
2022-01-12 13:44,2022-01-13 10:28,BullLadderTrade,Bull,StopLoss,18194.30,18201.65,7.35,17.32,8.07,-150.00,2.55,0.00,,,,,NIFTY20JAN2218800CE,9.75,7.75,12,,,
2022-01-12 13:44,2022-01-13 10:01,BullGammaBurst,Bull,StopLoss,18194.30,18237.70,43.40,17.32,1.07,-701.25,4.97,0.00,,,,,NIFTY13JAN2218300CE,22.40,13.05,2,,,
2022-01-19 11:44,2022-01-25 09:39,BearLadder,Bear,SwingExit,17978.75,17079.55,899.20,18.07,8.16,1207.50,5.96,66000.00,NIFTY27JAN2218500CE,23.35,3.10,500,NIFTY27JAN2218800CE,6.70,2.55,800,1248.75,90.29,-21251.25
2022-01-19 11:44,2022-01-20 09:18,BearLadderTrade,Bear,StopLoss,17978.75,17911.65,67.10,18.07,8.16,-251.25,3.99,0.00,,,,,NIFTY27JAN2217200PE,15.40,12.05,16,,,
2022-01-19 11:44,2022-01-20 09:38,BearGammaBurst,Bear,StopLoss,17978.75,17915.55,63.20,18.07,1.16,-498.75,3.63,0.00,,,,,NIFTY20JAN2217800PE,16.25,9.60,4,,,
2022-01-20 09:44,2022-01-25 09:39,BearLadder,Bear,SwingExit,17910.45,17079.55,830.90,17.86,7.24,1068.75,5.22,66000.00,NIFTY27JAN2218400CE,20.25,3.20,450,NIFTY27JAN2218700CE,5.30,2.50,750,1121.25,90.71,-21378.75
2022-01-20 09:44,2022-01-20 13:36,BearLadderTrade,Bear,ProfitBook,17910.45,17689.10,221.35,17.86,7.24,2493.75,10.73,0.00,,,,,NIFTY27JAN2217300PE,15.00,48.25,12,,,
2022-01-20 09:44,2022-01-20 10:46,BearGammaBurst,Bear,ProfitBook,17910.45,17820.45,90.00,17.86,0.24,1125.00,5.71,0.00,,,,,NIFTY20JAN2217800PE,9.65,24.65,2,,,
2022-01-20 13:44,2022-01-25 09:39,BearLadder,Bear,SwingExit,17699.15,17079.55,619.60,18.33,7.07,1200.00,7.68,59000.00,NIFTY27JAN2218200CE,28.40,4.10,450,NIFTY27JAN2218400CE,11.50,3.20,650,1267.50,90.75,-13732.50
2022-01-20 13:44,2022-01-20 15:00,BearLadderTrade,Bear,StopLoss,17699.15,17733.20,-34.05,18.33,7.07,-191.25,3.03,0.00,,,,,NIFTY27JAN2216900PE,11.70,9.15,16,,,
2022-01-20 13:44,2022-01-20 13:49,BearGammaBurst,Bear,StopLoss,17699.15,17711.70,-12.55,18.33,0.07,-495.00,6.19,0.00,,,,,NIFTY20JAN2217700PE,24.75,18.15,0,,,
2022-01-25 09:44,2022-01-25 13:56,BearLadder,Bear,SwingExit,17113.00,17224.85,-111.85,22.82,9.24,-690.00,34.95,73000.00,NIFTY03FEB2217800CE,80.70,85.80,650,NIFTY03FEB2218200CE,36.45,32.35,1050,3318.75,91.53,-26681.25
2022-01-25 09:44,2022-01-25 12:29,BearLadderTrade,Bear,StopLoss,17113.00,17099.25,13.75,22.82,9.24,-247.50,3.91,0.00,,,,,NIFTY03FEB2215100PE,15.10,11.80,40,,,
2022-01-27 09:44,2022-01-27 13:52,BearLadder,Bear,SwingExit,16960.05,17085.50,-125.45,23.49,7.24,-138.75,47.64,66000.00,NIFTY03FEB2217500CE,111.00,108.05,500,NIFTY03FEB2217800CE,51.90,47.10,800,4432.50,90.05,-18067.50
2022-01-27 09:44,2022-01-27 09:53,BearLadderTrade,Bear,StopLoss,16960.05,17018.15,-58.10,23.49,7.24,-187.50,3.13,0.00,,,,,NIFTY03FEB2215300PE,12.00,9.50,33,,,
2022-01-27 09:44,2022-01-27 09:49,BearGammaBurst,Bear,StopLoss,16960.05,16977.15,-17.10,23.49,0.24,-333.75,3.64,0.00,,,,,NIFTY27JAN2216700PE,14.90,10.45,5,,,
2022-01-27 10:44,2022-01-27 13:52,BearLadder,Bear,SwingExit,16993.10,17085.50,-92.40,22.76,7.20,-187.50,35.73,66000.00,NIFTY03FEB2217600CE,83.85,82.75,600,NIFTY03FEB2217900CE,37.90,34.30,900,3446.25,92.48,-19053.75
2022-01-27 10:44,2022-01-27 13:11,BearLadderTrade,Bear,StopLoss,16993.10,16984.20,8.90,22.76,7.20,-311.25,4.28,0.00,,,,,NIFTY03FEB2215600PE,16.85,12.70,28,,,
2022-01-27 10:44,2022-01-27 13:02,BearGammaBurst,Bear,StopLoss,16993.10,16955.30,37.80,22.76,0.20,-498.75,6.72,0.00,,,,,NIFTY27JAN2216900PE,26.55,19.90,2,,,
2022-02-07 09:44,2022-02-08 12:40,BearLadder,Bear,SwingExit,17447.40,17262.45,184.95,19.57,10.24,750.00,7.70,66000.00,NIFTY17FEB2218100CE,23.75,11.75,650,NIFTY17FEB2218400CE,7.65,5.65,950,1207.50,91.61,-21292.50
2022-02-07 09:44,2022-02-07 13:50,BearLadderTrade,Bear,ProfitBook,17447.40,17178.00,269.40,19.57,10.24,1016.25,6.77,0.00,,,,,NIFTY17FEB2216300PE,14.10,27.65,23,,,
2022-02-08 10:44,2022-02-08 12:40,BearLadder,Bear,SwingExit,17090.90,17262.45,-171.55,20.12,9.20,-757.50,16.72,66000.00,NIFTY17FEB2217700CE,35.70,49.80,600,NIFTY17FEB2218000CE,12.25,16.25,900,1758.75,91.22,-20741.25
2022-02-08 10:44,2022-02-08 11:48,BearLadderTrade,Bear,StopLoss,17090.90,17180.55,-89.65,20.12,9.20,-213.75,3.40,0.00,,,,,NIFTY17FEB2215900PE,13.10,10.25,24,,,
2022-02-11 10:14,2022-02-15 11:45,BearLadder,Bear,SwingExit,17330.80,17023.05,307.75,19.37,6.22,1443.75,8.05,59000.00,NIFTY17FEB2217700CE,31.55,3.85,350,NIFTY17FEB2217900CE,10.95,2.50,550,1545.00,85.99,-13455.00
2022-02-11 10:14,2022-02-11 12:36,BearLadderTrade,Bear,StopLoss,17330.80,17380.05,-49.25,19.37,6.22,-210.00,3.21,0.00,,,,,NIFTY17FEB2216500PE,12.45,9.65,17,,,
2022-02-14 14:44,2022-02-15 11:45,BearLadder,Bear,SwingExit,16871.45,17023.05,-151.60,22.53,10.03,-273.75,15.61,73000.00,NIFTY24FEB2217600CE,39.30,41.20,700,NIFTY24FEB2218000CE,13.10,11.35,1100,1965.00,91.95,-28035.00
2022-02-14 14:44,2022-02-15 09:17,BearLadderTrade,Bear,StopLoss,16871.45,16971.05,-99.60,22.53,10.03,-258.75,3.52,0.00,,,,,NIFTY24FEB2215300PE,13.90,10.45,31,,,
2022-03-07 10:14,2022-03-08 14:08,BearLadder,Bear,SwingExit,15785.40,15883.80,-98.40,28.79,10.22,-281.25,22.80,66000.00,NIFTY17MAR2216700CE,49.60,52.55,900,NIFTY17MAR2217000CE,25.80,25.00,1200,1785.00,92.17,-20715.00
2022-03-07 10:14,2022-03-08 09:17,BearLadderTrade,Bear,ProfitBook,15785.40,15836.75,-51.35,28.79,10.22,3285.00,13.07,0.00,,,,,NIFTY17MAR2214900PE,16.20,60.00,18,,,
2022-03-10 09:44,2022-03-10 13:50,BullLadder,Bull,SwingExit,16614.90,16538.35,-76.55,24.87,7.24,-1113.75,38.54,66000.00,NIFTY17MAR2216000PE,66.65,101.35,600,NIFTY17MAR2215700PE,36.40,56.25,900,2268.75,90.52,-20231.25
2022-03-10 09:44,2022-03-10 13:51,BullLadderTrade,Bull,StopLoss,16614.90,16517.20,-97.70,24.87,7.24,-195.00,3.32,0.00,,,,,NIFTY17MAR2217600CE,12.70,10.10,20,,,
2022-03-10 09:44,2022-03-10 10:27,BullGammaBurst,Bull,ProfitBook,16614.90,16746.40,131.50,24.87,0.24,1593.75,7.96,0.00,,,,,NIFTY10MAR2216800CE,13.25,34.50,4,,,
2022-03-17 11:44,2022-03-21 13:24,BullLadder,Bull,SwingExit,17286.95,17125.05,-161.90,22.20,7.16,-817.50,24.67,66000.00,NIFTY24MAR2216700PE,54.40,58.85,550,NIFTY24MAR2216400PE,30.20,23.75,850,1815.00,91.12,-20685.00
2022-03-17 11:44,2022-03-21 09:17,BullLadderTrade,Bull,StopLoss,17286.95,17282.95,-4.00,22.20,7.16,-311.25,3.32,0.00,,,,,NIFTY24MAR2218000CE,13.65,9.50,14,,,
2022-03-17 11:44,2022-03-17 12:08,BullGammaBurst,Bull,StopLoss,17286.95,17274.25,-12.70,22.20,0.16,-191.25,2.25,0.00,,,,,NIFTY17MAR2217400CE,9.10,6.55,2,,,
2022-03-21 09:44,2022-03-22 09:30,BullLadder,Bull,StopLoss,17282.10,17055.80,-226.30,23.82,10.24,-1582.50,38.96,80000.00,NIFTY31MAR2216500PE,79.50,108.60,750,NIFTY31MAR2216000PE,34.45,42.45,1250,3378.75,92.10,-34121.25
2022-03-21 09:44,2022-03-21 14:41,BullLadderTrade,Bull,StopLoss,17282.10,17104.10,-178.00,23.82,10.24,-243.75,4.19,0.00,,,,,NIFTY31MAR2218300CE,16.00,12.75,20,,,
2022-04-01 15:14,2022-04-06 09:17,BullLadder,Bull,SwingExit,17670.30,17862.80,192.50,18.41,6.01,1061.25,7.05,66000.00,NIFTY07APR2217200PE,27.05,3.75,450,NIFTY07APR2216900PE,10.90,1.75,750,1211.25,92.23,-21288.75
2022-04-01 15:14,2022-04-04 09:26,BullLadderTrade,Bull,ProfitBook,17670.30,17891.10,220.80,18.41,6.01,1931.25,7.92,0.00,,,,,NIFTY07APR2218100CE,10.30,36.05,9,,,
2022-04-04 10:14,2022-04-06 09:17,BullLadder,Bull,SwingExit,18064.80,17862.80,-202.00,18.27,9.22,-660.00,24.50,73000.00,NIFTY13APR2217500PE,56.80,61.95,550,NIFTY13APR2217100PE,25.20,21.55,950,2370.00,90.41,-27630.00
2022-04-04 10:14,2022-04-04 10:35,BullLadderTrade,Bull,StopLoss,18064.80,18035.05,-29.75,18.27,9.22,-228.75,3.46,0.00,,,,,NIFTY13APR2218800CE,13.45,10.40,15,,,
2022-04-04 13:14,2022-04-06 09:17,BullLadder,Bull,SwingExit,17975.15,17862.80,-112.35,18.25,9.09,-393.75,19.13,73000.00,NIFTY13APR2217400PE,44.80,47.45,550,NIFTY13APR2217000PE,19.60,17.00,950,1890.00,91.45,-28110.00
2022-04-04 13:14,2022-04-06 09:17,BullLadderTrade,Bull,StopLoss,17975.15,17862.80,-112.35,18.25,9.09,-408.75,2.95,0.00,,,,,NIFTY13APR2218700CE,13.25,7.80,14,,,
2022-04-08 12:44,2022-04-12 09:17,BullLadder,Bull,SwingExit,17737.90,17556.50,-181.40,17.88,5.11,-247.50,9.91,66000.00,NIFTY13APR2217400PE,28.30,26.50,350,NIFTY13APR2217100PE,8.60,3.50,650,1477.50,89.88,-21022.50
2022-04-08 12:44,2022-04-11 09:17,BullLadderTrade,Bull,StopLoss,17737.90,17728.95,-8.95,17.88,5.11,-401.25,2.09,0.00,,,,,NIFTY13APR2218300CE,10.30,4.95,11,,,
2022-04-12 11:14,2022-04-20 09:19,BearLadder,Bear,SwingExit,17503.95,17061.30,442.65,18.28,9.18,1458.75,7.02,66000.00,NIFTY21APR2218000CE,29.40,1.55,450,NIFTY21APR2218300CE,9.70,1.30,750,1477.50,87.98,-21022.50
2022-04-12 11:14,2022-04-12 14:09,BearLadderTrade,Bear,StopLoss,17503.95,17545.15,-41.20,18.28,9.18,-206.25,3.35,0.00,,,,,NIFTY21APR2216700PE,12.90,10.15,16,,,
2022-04-12 11:14,2022-04-12 14:09,BearGammaBurst,Bear,StopLoss,17503.95,17545.15,-41.20,18.28,1.18,-412.50,3.02,0.00,,,,,NIFTY13APR2217300PE,13.50,8.00,4,,,
2022-04-18 11:44,2022-04-20 09:19,BearLadder,Bear,SwingExit,17157.50,17061.30,96.20,19.85,10.16,1027.50,11.24,66000.00,NIFTY28APR2217800CE,35.80,14.75,600,NIFTY28APR2218100CE,14.15,6.80,900,1623.75,90.63,-20876.25
2022-04-18 11:44,2022-04-19 09:17,BearLadderTrade,Bear,StopLoss,17157.50,17219.40,-61.90,19.85,10.16,-348.75,3.40,0.00,,,,,NIFTY28APR2216100PE,14.25,9.60,21,,,
2022-04-22 15:14,2022-04-26 09:17,BearLadder,Bear,SwingExit,17173.50,17135.40,38.10,18.47,6.01,1143.75,9.01,66000.00,NIFTY28APR2217500CE,32.70,13.45,300,NIFTY28APR2217800CE,7.05,3.05,600,1923.75,84.46,-20576.25
2022-04-22 15:14,2022-04-25 12:34,BearLadderTrade,Bear,ProfitBook,17173.50,16914.00,259.50,18.47,6.01,1653.75,8.36,0.00,,,,,NIFTY28APR2216500PE,14.10,36.15,13,,,
